"05/01/08","C0001","SI157397","0034393-0002","Ring ladies","1","PCS","900.4","900.4","750","YG/WG","0","CUSTOM","MKS 2004-4","07928-LP000741383000","EB036722","0087942-0002","SOR038514","30000","10.96","211000409687","10.96304","19/11/07","MKS BRAND","10.96304","0.029970628783791884"
"05/01/08","C0001","SI157388","0034620-0002","Pendant fwp creme","1","PCS","100.5","100.5","585","YG","0","VOLUME","CL 2004-3","07920-GP040521433000","EB036866","0088058-0002","SOR038688","10000","2.76","211000411052","2.7594","06/12/07","CLASSIC","2.7594","0.029970628783791884"
"05/01/08","C0001","SI157391","0035378-0023","Ring ladies FWP Cr./Garnet","1","PCS","83.2","83.2","750","YG","0","VOLUME","CL 2005-2","08801-LP419727433000","EB036843","0089011-0024","SOR038650","10000","2.67","211000410967","2.67488","03/12/07","CLASSIC","2.67488","0.029970628783791884"
"05/01/08","C0001","SI157441","0035469-0002","Ring ladies","1","PCS","112.7","112.7","585","WG","0","VOLUME","CL 2005-2","08874-LP000511433000","EB036931/K/Sample","0088781-0002","SOR038749","310000","4.24","211000411754","4.2442","13/12/07","CLASSIC","4.2442","0.029970628783791884"
"05/01/08","C0010","SI157428","0035681-0002","Earring Omega tsavorite","1","PAIR","1,608","1,608","750","RG","0","CUSTOM","GLA2005-2","09035-AP026737000086","EB002755/Coll Laudier","0088980-0002","SOR038543","30000","13.06","241000021871","13.06","21/11/07","LAUDIER","13.06","0.029970628783791884"
"05/01/08","C0010","SI157429","0035681-0002","Earring Omega tsavorite","1","PAIR","1,644.3","1,644.3","750","RG","0","CUSTOM","GLA2005-2","09035-AP026737000086","EB002754/Coll Laudier","0088980-0002","SOR038542","30000","14.68","241000021822","14.68","21/11/07","LAUDIER","14.68","0.029970628783791884"
"05/01/08","C0010","SI157427","0035695-0008","stud earring","1","PAIR","221","221","750","YG","0","CUSTOM","GLA2005-2","09055-CP993727383031","EB002774","0089000-0011","SOR038590","10000","3.67","241000021972","3.66792","27/11/07","LAUDIER","3.66792","0.029970628783791884"
"05/01/08","C0010","SI157452","0036292-0002","Pendant","1","PCS","584.2","584.2","750","WG","0","CUSTOM","GLA2005-3","09259-GP000711933000","EB002796/Collection","0089446-0002","SOR038691","60000","8.38","241000022160","8.37632","06/12/07","LAUDIER","8.37632","0.029970628783791884"
"05/01/08","C0001","SI157405","0036412-0002","Earring Creole","1","PAIR","161.4","161.4","585","YG/WG/RG","0","VOLUME","CL 2005-3","09476-EP000551433091","EB036870/Coll EX3/CL5","0089358-0002","SOR038690","270000","6.25","211000411090","6.2514","06/12/07","CLASSIC","6.2514","0.029970628783791884"
"05/01/08","C0001","SI157405","0036413-0002","Pendant","1","PCS","102.5","102.5","585","YG/WG/RG","0","VOLUME","CL 2005-3","09477-GP000551433000","EB036870/Coll EX3/CL5","0089359-0002","SOR038690","280000","3.53","211000411091","3.53464","06/12/07","CLASSIC","3.53464","0.029970628783791884"
"05/01/08","C0001","SI157444","0036657-0003","Clip pendant mother of pearl !","1","PCS","293","293","585","YG/WG","0","VOLUME","EX 2006-1","09660-IP046541333000","EB036817/Sample","0089628-0004","SOR038623","80000","8.67","211000410398","8.66962","29/11/07","EXCLUSIVE","8.66962","0.029970628783791884"
"05/01/08","C0001","SI157417","0036657-0008","Clip pendant Mother of Pearl/!","1","PCS","42.9","42.9","Silver","","0","VOLUME","EX 2006-1","09660-IP544100000000","EB036777/Collection","0089628-0009","SOR038588","540000","6.83","211000410041","6.8278","27/11/07","EXCLUSIVE","6.8278","0.029970628783791884"
"05/01/08","C0001","SI157417","0036658-0007","Ring ladies Mother of Pearl/CZ","1","PCS","39.8","39.8","Silver","","0","VOLUME","EX 2006-1","09661-LP544100000000","EB036777/Collection","0089629-0008","SOR038588","580000","11.76","211000410042","11.7622","27/11/07","EXCLUSIVE","11.7622","0.029970628783791884"
"05/01/08","C0001","SI157394","0036663-0003","Clip pendant","1","PCS","494.1","494.1","585","WG","0","VOLUME","EX 2006-1","09666-IP000511333000","EB036834","0089634-0003","SOR038645","10000","5.19","211000410849","5.19002","03/12/07","EXCLUSIVE","5.19002","0.029970628783791884"
"05/01/08","C0001","SI157406","0036685-0004","Earring Creole bl. topaz trea!","1","PAIR","241.3","241.3","585","YG","0","VOLUME","EX 2006-1","09691-EP007521333091","EB036820/Sample","0089651-0005","SOR038625","70000","7.16","211000410407","7.16","29/11/07","EXCLUSIVE","7.16","0.029970628783791884"
"05/01/08","C0001","SI157417","0036685-0009","Earring Creole BTOP/WCZ","1","PAIR","61.1","61.1","Silver","","0","VOLUME","EX 2006-1","09691-EP298100000091","EB036777/Collection","0089651-0012","SOR038588","400000","5.01","211000410037","5.0084","27/11/07","EXCLUSIVE","5.0084","0.029970628783791884"
"05/01/08","C0001","SI157406","0036686-0004","Clip pendant bl. topaz treat.","2","PCS","166.1","332.2","585","YG","0","VOLUME","EX 2006-1","09692-IP007521333000","EB036820/Sample","0089652-0005","SOR038625","100000","2.92","211000410410","2.9244","29/11/07","EXCLUSIVE","2.9244","0.029970628783791884"
"05/01/08","C0001","SI157406","0036687-0004","Ring ladies bl. topaz treat.","1","PCS","218.7","218.7","585","YG","0","VOLUME","EX 2006-1","09693-LP007521333000","EB036820/Sample","0089653-0005","SOR038625","60000","6.01","211000410406","6.0098","29/11/07","EXCLUSIVE","6.0098","0.029970628783791884"
"05/01/08","C0001","SI157406","0036687-0004","Ring ladies bl. topaz treat.","1","PCS","217","217","585","YG","0","VOLUME","EX 2006-1","09693-LP007521333000","EB036820/Sample","0089653-0005","SOR038625","90000","5.91","211000410409","5.9098","29/11/07","EXCLUSIVE","5.9098","0.029970628783791884"
"05/01/08","C0001","SI157410","0036839-0005","Clip pendant emerald","8","PCS","163.7","1,309.6","585","YG","0","VOLUME","EX 2006-1","09861-IP003527333000","EB036816/Fixed DD","0089688-0007","SOR038622","40000","2.26","211000410393","2.26194","29/11/07","EXCLUSIVE","2.26194","0.029970628783791884"
"05/01/08","C0001","SI157410","0036839-0006","Clip pendant blue sapphire","6","PCS","147.5","885","585","YG","0","VOLUME","EX 2006-1","09861-IP002527333000","EB036816/Fixed DD","0089688-0005","SOR038622","50000","2.27","211000410394","2.26794","29/11/07","EXCLUSIVE","2.26794","0.029970628783791884"
"05/01/08","C0001","SI157410","0036839-0007","Clip pendant ruby","3","PCS","151.6","454.8","585","YG","0","VOLUME","EX 2006-1","09861-IP001527333000","EB036816/Fixed DD","0089688-0006","SOR038622","30000","2.28","211000410392","2.28094","29/11/07","EXCLUSIVE","2.28094","0.029970628783791884"
"05/01/08","C0001","SI157440","0037257-0002","Pendant","1","PCS","312.3","312.3","750","YG/WG/RG","0","VOLUME","EX 2006-2","10244-GP000751333000","EB036870/Coll EX3/CL5","0090154-0002","SOR038690","120000","5.78","211000411075","5.7796","06/12/07","EXCLUSIVE","5.7796","0.029970628783791884"
"05/01/08","C0010","SI157453","0037438-0008","Pendant","1","PCS","188.3","188.3","750","RG","0","CUSTOM","GL 2006-1","10302-GP000737333000","EB002777","0090197-0007","SOR038614","10000","5.53","241000021985","5.5308","28/11/07","GEORGLAUER","5.5308","0.029970628783791884"
"05/01/08","C0010","SI157437","0037441-0005","Pendant","1","PCS","311.6","311.6","750","WG","0","CUSTOM","GL 2006-1","10305-GP000711333000","EB002777","0090200-0006","SOR038614","15000","8.2","241000021986","8.1956","28/11/07","GEORGLAUER","8.1956","0.029970628783791884"
"05/01/08","C0001","SI157405","0037884-0002","stud earring fwp creme","1","PAIR","77.1","77.1","585","WG","0","VOLUME","CL 2006-3","10542-CP040511433031","EB036870/Coll EX3/CL5","0090374-0002","SOR038690","140000","2.6","211000411077","2.60364","06/12/07","CLASSIC","2.60364","0.029970628783791884"
"05/01/08","C0001","SI157440","0037885-0002","Pendant fwp creme","1","PCS","75.8","75.8","585","WG","0","VOLUME","CL 2006-3","10543-GP040511433000","EB036870/Coll EX3/CL5","0090375-0002","SOR038690","150000","2.42","211000411078","2.422","06/12/07","CLASSIC","2.422","0.029970628783791884"
"05/01/08","C0001","SI157405","0037886-0002","Ring ladies fwp creme","1","PCS","93.5","93.5","585","WG","0","VOLUME","CL 2006-3","10544-LP040511433000","EB036870/Coll EX3/CL5","0090376-0002","SOR038690","160000","3.47","211000411079","3.472","06/12/07","CLASSIC","3.472","0.029970628783791884"
"05/01/08","C0001","SI157442","0038001-0002","Drop earring","1","PAIR","116.4","116.4","585","RG/WG","0","VOLUME","CL 2006-3","10621-BP000581433031","EB036848/Collection","0090396-0002","SOR038656","120000","4.41","211000410987","4.406","04/12/07","CLASSIC","4.406","0.029970628783791884"
"05/01/08","C0001","SI157396","0038207-0003","Ring ladies","1","PCS","69.8","69.8","375","RG/WG","0","VOLUME","CL 2006-3","10751-LP000481433000","EB036815","0090497-0004","SOR038621","10000","3.23","211000410390","3.2288","29/11/07","CLASSIC","3.2288","0.029970628783791884"
"05/01/08","C0001","SI157410","0038288-0003","Earring Creole","1","PAIR","253.8","253.8","585","WG","0","VOLUME","EX 2006-3","10830-EP000511333091","EB036816/Fixed DD","0090563-0003","SOR038622","20000","4.23","211000410391","4.2274","29/11/07","EXCLUSIVE","4.2274","0.029970628783791884"
"05/01/08","C0010","SI157428","0038320-0003","Necklace","1","PCS","1,937.1","1,937.1","750","RG","0","CUSTOM","GLA2006-1","10840-KP000737000152","EB002755/Coll Laudier","0090648-0004","SOR038543","40000","84.76","241000021872","84.76","21/11/07","LAUDIER","84.76","0.029970628783791884"
"05/01/08","C0010","SI157429","0038320-0003","Necklace","1","PCS","1,942.9","1,942.9","750","RG","0","CUSTOM","GLA2006-1","10840-KP000737000152","EB002754/Coll Laudier","0090648-0004","SOR038542","40000","85.02","241000021823","85.02","21/11/07","LAUDIER","85.02","0.029970628783791884"
"05/01/08","C0010","SI157436","0038332-0002","Clip pendant bl. topaz treat.","1","PCS","74.8","74.8","585","WG","0","CUSTOM","GLCOL06-07","10879-IP007511000000","EB002786/Coll GL1","0090673-0002","SOR038657","70000","2.74","241000022078","2.735","04/12/07","GEORGLAUER","2.735","0.029970628783791884"
"05/01/08","C0010","SI157449","0038334-0002","Earring Bouton Green Amethyst!","1","PAIR","112.7","112.7","585","WG","0","CUSTOM","GLCOL06-07","10881-TP131511000000","EB002786/Coll GL1","0090675-0002","SOR038657","60000","4.64","241000022077","4.644","04/12/07","GEORGLAUER","4.644","0.029970628783791884"
"05/01/08","C0010","SI157449","0038335-0002","Clip pendant Green Amethyste !","1","PCS","81.3","81.3","585","WG","0","CUSTOM","GLCOL06-07","10882-IP131511000000","EB002786/Coll GL1","0090676-0002","SOR038657","50000","3.12","241000022076","3.121","04/12/07","GEORGLAUER","3.121","0.029970628783791884"
"05/01/08","C0010","SI157437","0038336-0003","Ring ladies Green Amethyste t!","1","PCS","221.3","221.3","750","WG","0","CUSTOM","GLCOL06-07","10883-LP131711000000","EB002777","0090677-0003","SOR038614","130000","8.67","241000021998","8.671","28/11/07","GEORGLAUER","8.671","0.029970628783791884"
"05/01/08","C0010","SI157453","0038337-0005","Earring Bouton bl. topaz trea!","2","PAIR","172","344","750","WG","0","CUSTOM","GLCOL06-07","10884-TP007711000000","EB002777","0090678-0005","SOR038614","40000","5.22","241000021989","5.215","28/11/07","GEORGLAUER","5.215","0.029970628783791884"
"05/01/08","C0010","SI157437","0038338-0003","Clip pendant amethyst","2","PCS","79.1","158.2","750","RG","0","CUSTOM","GLCOL06-07","10885-IP006737000000","EB002777","0090679-0003","SOR038614","50000","2.28","241000021990","2.277","28/11/07","GEORGLAUER","2.277","0.029970628783791884"
"05/01/08","C0010","SI157437","0038338-0005","Clip pendant bl. topaz treat.","2","PCS","90.9","181.8","750","WG","0","CUSTOM","GLCOL06-07","10885-IP007711000000","EB002777","0090679-0005","SOR038614","70000","2.32","241000021992","2.32","28/11/07","GEORGLAUER","2.32","0.029970628783791884"
"05/01/08","C0010","SI157437","0038338-0006","Clip pendant Smoky Quarz","2","PCS","71.2","142.4","750","YG","0","CUSTOM","GLCOL06-07","10885-IP054727000000","EB002777","0090679-0006","SOR038614","60000","2.39","241000021991","2.39","28/11/07","GEORGLAUER","2.39","0.029970628783791884"
"05/01/08","C0010","SI157437","0038339-0005","Ring ladies bl. topaz treat.","2","PCS","206.2","412.4","750","WG","0","CUSTOM","GLCOL06-07","10886-LP007711000000","EB002777","0090680-0005","SOR038614","100000","7.52","241000021995","7.515","28/11/07","GEORGLAUER","7.515","0.029970628783791884"
