"02/05/08","C0001","SI159871","REPAIR","Repair cost for jewelry","1","PCS","8.69","8.69","","","0","LABOUR","","","VLS146710[4]","","REP008958","30000","0","","0","11/04/08","","0","0.0203582647429463702"
"02/05/08","C0010","SI159872","REPAIR","Repair cost for jewelry","1","PCS","11.21","11.21","","","0","LABOUR","","","VLS010956[3]","","REP008949","30000","0","","0","09/04/08","","0","0.0203582647429463702"
"02/05/08","C0010","SI159873","REPAIR","Repair cost for jewelry","1","PCS","9.21","9.21","","","0","LABOUR","","","VLS010956[1]","","REP008947","30000","0","","0","09/04/08","","0","0.0203582647429463702"
"02/05/08","C0001","SI159875","0006900-0008","Clasp","8","PCS","12.1","96.8","750","YG","1.34","VOLUME","1","05863-JP000727000000","EB038299/Sample","0006900-0008","SOR040033","20000","0.55","211000424421","0.545","23/04/08","CLASSIC","0.545","0.0203582647429463702"
"02/05/08","C0010","SI159873","0012253-00013","Brooch bl. topaz treat.","-1","PCS","0","0","750","WG","7.52","CUSTOM","MKS","03532-PP007711333098","VLS010956[1]","0050911-0016","REP008947","10000","7.42","","7.42","09/04/08","MKS BRAND","0","0.0203582647429463702"
"02/05/08","C0010","SI159873","0012253-00013","Brooch bl. topaz treat.","1","PCS","0","0","750","WG","7.52","CUSTOM","MKS","03532-PP007711333098","VLS010956[1]","0050911-0016","REP008947","20000","7.94","","7.93758","09/04/08","MKS BRAND","7.93758","0.0203582647429463702"
"02/05/08","C0010","SI159872","0012439-00005","Brooch","-1","PCS","0","0","750","WG","8.81","CUSTOM","MKS","03492-PP000711933098","VLS010956[3]","0050924-0003","REP008949","10000","9.25","","9.25","09/04/08","MKS BRAND","0","0.0203582647429463702"
"02/05/08","C0010","SI159872","0012439-00005","Brooch","1","PCS","0","0","750","WG","8.81","CUSTOM","MKS","03492-PP000711933098","VLS010956[3]","0050924-0003","REP008949","20000","9.97","","9.97204","09/04/08","MKS BRAND","9.97204","0.0203582647429463702"
"02/05/08","C0081","SI159879","0018227-00001","Pendant DIA/RUB","2","PCS","1,690","3,380","750","WG","0","CUSTOM","MKS","06630-GP997711333000","C0081","","SOR039835","20000","7.56","","7.56","04/04/08","MKS BRAND","5.4078","0.0316232532105507822"
"02/05/08","C0081","SI159879","0018227-00011","Pendant DIA/BSA","1","PCS","1,405.7","1,405.7","750","WG","5.25","CUSTOM","MKS","06630-GP998711333000","C0081","","SOR039835","10000","7.56","","7.56","04/04/08","MKS BRAND","5.4478","0.0316232532105507822"
"02/05/08","C0081","SI159879","0018227-00014","Pendant DIA/TSA","2","PCS","1,407.33","2,814.66","750","WG","0","CUSTOM","MKS","06630-GP026711333000","C0081","","SOR039835","30000","7.56","","7.56","04/04/08","MKS BRAND","5.641","0.0316232532105507822"
"02/05/08","C0081","SI159879","0023879-00009","Ring ladies DIA/TSA","1","PCS","1,185","1,185","750","WG","0","CUSTOM","MKS","06631-LP026711333000","C0081","","SOR039835","40000","8.84","","8.84","04/04/08","MKS BRAND","7.53428","0.0316232532105507822"
"02/05/08","C0001","SI159874","0027529-0003","Ring  ladies DIA FC","1","PCS","55.8","55.8","585","WG","3.14","VOLUME","HA-VI-2001","01217-LB000511333000","EB038235","0082219-0002","SOR039961","10000","3.21","211000423934","3.214","17/04/08","CLASSIC","3.214","0.0203582647429463702"
"02/05/08","C0150","SI159853","0028781-0007","stud earring","10","PAIR","29.29","292.9","417","YG","1.19","VOLUME","KA-2001-1","JB228-CB000221B3J031","PO#13912.DFXC/ship to canada","S118T1W4","SOR039730","20000","1.32","","1.3208","26/03/08","CLASSIC","1.3208","0.0316918035488481614"
"02/05/08","C0150","SI159858","0028781-0007","stud earring","20","PAIR","29.73","594.6","417","YG","1.19","VOLUME","KA-2001-1","JB228-CB000221B3J031","PO#13879.DFXC/Ship to canada","S118T1W4","SOR039503","20000","1.29","","1.2898","05/03/08","CLASSIC","1.2898","0.0316918035488481614"
"02/05/08","C0150","SI159853","0028782-0007","Pendant","35","PCS","36.55","1,279.25","417","YG","1.25","VOLUME","KA-2001-1","JB229-GB000221B3J035","PO#13912.DFXC/ship to canada","P358T1W4","SOR039730","10000","1.56","","1.56114285714285714","26/03/08","CLASSIC","1.56114285714285714","0.0316918035488481614"
"02/05/08","C0150","SI159858","0028782-0007","Pendant","15","PCS","38.2","573","417","YG","1.25","VOLUME","KA-2001-1","JB229-GB000221B3J035","PO#13879.DFXC/Ship to canada","P358T1W4","SOR039503","10000","1.6","","1.598","05/03/08","CLASSIC","1.598","0.0316918035488481614"
"02/05/08","C0150","SI159853","0028783-0006","Ring Ladies Dia","40","PCS","37.55","1,502","417","YG/WG","1.97","VOLUME","KA-2001-1","JB230-LB000241B3J000","PO#13912.DFXC/ship to canada","C199T1W4","SOR039730","30000","1.93","","1.92738","26/03/08","CLASSIC","1.92738","0.0316918035488481614"
"02/05/08","C0150","SI159858","0028783-0006","Ring Ladies Dia","15","PCS","39.31","589.65","417","YG/WG","1.97","VOLUME","KA-2001-1","JB230-LB000241B3J000","PO#13879.DFXC/Ship to canada","C199T1W4","SOR039503","30000","1.96","","1.95554666666666667","05/03/08","CLASSIC","1.95554666666666667","0.0316918035488481614"
"02/05/08","C0001","SI159855","0028785-0005","stud earring DIA FC","2","PAIR","43","86","750","YG","1.85","VOLUME","KA-2001-1","01309-CP000721433031","EB037991","0083351-0006","SOR039743","160000","1.61","211000421379","1.6138","27/03/08","CLASSIC","1.6138","0.0203139314973602046"
"02/05/08","C0001","SI159855","0029625-0003","Ring  ladies DIA FC","1","PCS","61.9","61.9","750","YG/WG","3.37","VOLUME","HA 2002-1","00116-LP000741433000","EB037991","0084024-0003","SOR039743","10000","2.59","211000421364","2.5925","27/03/08","CLASSIC","2.5925","0.0203139314973602046"
"02/05/08","C0001","SI159855","0029625-0003","Ring  ladies DIA FC","1","PCS","72.3","72.3","750","YG/WG","3.37","VOLUME","HA 2002-1","00116-LP000741433000","EB037991","0084024-0003","SOR039743","20000","3.22","211000421365","3.2225","27/03/08","CLASSIC","3.2225","0.0203139314973602046"
"02/05/08","C0001","SI159855","0029625-0003","Ring  ladies DIA FC","1","PCS","64.5","64.5","750","YG/WG","3.37","VOLUME","HA 2002-1","00116-LP000741433000","EB037991","0084024-0003","SOR039743","30000","2.75","211000421366","2.7525","27/03/08","CLASSIC","2.7525","0.0203139314973602046"
"02/05/08","C0001","SI159855","0029625-0005","Ring  ladies DIA FC","1","PCS","65.9","65.9","750","WG","3.44","VOLUME","HA 2002-1","00116-LP000711433000","EB037991","0084024-0005","SOR039743","40000","2.83","211000421367","2.8325","27/03/08","CLASSIC","2.8325","0.0203139314973602046"
"02/05/08","C0001","SI159869","0030244-0004","Earring Creole emerald","-1","PAIR","0","0","585","YG","5.22","VOLUME","BASEL 2002","02031-EP003521433091","VLS146991[5]","0084431-0004","REP008965","10000","4.94","","4.94","23/04/08","CLASSIC","0","0.0203582647429463702"
"02/05/08","C0001","SI159869","0030244-0004","Earring Creole emerald","1","PAIR","0","0","585","YG","5.22","VOLUME","BASEL 2002","02031-EP003521433091","VLS146991[5]","0084431-0004","REP008965","20000","5.21","","5.21456","23/04/08","CLASSIC","5.21456","0.0203582647429463702"
"02/05/08","C0001","SI159855","0031175-0004","Ring  ladies DIA FC","1","PCS","82.7","82.7","750","YG/WG","4.19","VOLUME","CL 2003-1","04680-LP000741433000","EB037991","0085483-0004","SOR039743","50000","3.35","211000421368","3.35016","27/03/08","CLASSIC","3.35016","0.0203139314973602046"
"02/05/08","C0001","SI159855","0031323-0005","Earring Creole DIA FC","1","PAIR","94.4","94.4","750","WG","0","VOLUME","CL 2003-1","04941-EP000711433091","EB037991","0085537-0006","SOR039743","60000","3.56","211000421369","3.55516","27/03/08","CLASSIC","3.55516","0.0203139314973602046"
"02/05/08","C0001","SI159870","0032193-0007","Ring  ladies DIA FC rhodolite","-1","PCS","0","0","585","YG","0","VOLUME","CL 2003-3","05788-LP017521333000","VLS146710[3]","0086901-0004","REP008957","10000","4.09","","4.09","11/04/08","CLASSIC","0","0.0203582647429463702"
"02/05/08","C0001","SI159870","0032193-0007","Ring  ladies DIA FC rhodolite","1","PCS","0","0","585","YG","0","VOLUME","CL 2003-3","05788-LP017521333000","VLS146710[3]","0086901-0004","REP008957","20000","3.55","","3.54744","11/04/08","CLASSIC","3.54744","0.0203582647429463702"
"02/05/08","C0001","SI159868","0033142-0008","Ring ladies ruby","1","PCS","86.6","86.6","750","YG","0","VOLUME","CL 2004-1","06981-LP001727000000","EB038161","0087254-0008","SOR039903","10000","4.4","211000422877","4.4","09/04/08","CLASSIC","4.4","0.0203582647429463702"
"02/05/08","C0001","SI159871","0033229-0002","Earring Omega citrine","-1","PAIR","0","0","585","YG","0","VOLUME","CL 2004-2","07007-AP008521433086","VLS146710[4]","0087475-0002","REP008958","10000","4.48","","4.48","11/04/08","CLASSIC","0","0.0203582647429463702"
"02/05/08","C0001","SI159871","0033229-0002","Earring Omega citrine","1","PAIR","0","0","585","YG","0","VOLUME","CL 2004-2","07007-AP008521433086","VLS146710[4]","0087475-0002","REP008958","20000","4.42","","4.4236","11/04/08","CLASSIC","4.4236","0.0203582647429463702"
"02/05/08","C0167","SI159880","0033339-0002","Pendant","1","PCS","281.19","281.19","750","WG","0","CUSTOM","WEB2003","A0552-GP000711933000","PO#290 UK","WP265","SOR039780","240000","3.35","","3.35","01/04/08","MKS BRAND","2.93736","0.0316232532105507822"
"02/05/08","C0001","SI159855","0034129-0004","stud earring","1","PAIR","87.4","87.4","750","YG","0","VOLUME","RET2004-3","07679-CP000721433031","EB037991","0087913-0007","SOR039743","70000","3.22","211000421370","3.2202","27/03/08","CLASSIC","3.2202","0.0203139314973602046"
"02/05/08","C0001","SI159855","0034131-0003","Ring ladies","1","PCS","103.8","103.8","750","YG/WG","0","VOLUME","RET2004-3","07681-LP000741433000","EB037991","0087915-0007","SOR039743","80000","4.2","211000421371","4.201","27/03/08","CLASSIC","4.201","0.0203139314973602046"
"02/05/08","C0001","SI159866","0034392-0002","Clip pendant","1","PCS","770.5","770.5","750","YG/WG","0","CUSTOM","MKS 2004-4","07927-IP000741383000","EB038113/Sample","0087941-0002","SOR039857","30000","6.01","211000422389","6.00544","07/04/08","MKS BRAND","6.00544","0.0203582647429463702"
"02/05/08","C0001","SI159860","0035220-0002","Pendant blue sapphire","1","PCS","79.7","79.7","585","YG","0","VOLUME","CL 2005-1","08582-GP002521433000","EB038202/Sample","0088635-0002","SOR039936","30000","3.6","211000423358","3.6044","11/04/08","CLASSIC","3.6044","0.0203582647429463702"
"02/05/08","C0001","SI159855","0036255-0004","Drop earring fwp creme","1","PAIR","80","80","750","WG","0","VOLUME","CL 2005-3","09392-BP040711433031","EB037991","0089332-0006","SOR039743","90000","2.95","211000421372","2.9526","27/03/08","CLASSIC","2.9526","0.0203139314973602046"
"02/05/08","C0167","SI159881","0036382-0009","Drop earring garnet","1","PAIR","1,995.97","1,995.97","750","WG","0","CUSTOM","WEB2005","A1589-BP016711933091","PO#MKS286 UK","WER368","SOR039613","90000","20.47","","20.47","13/03/08","MKS BRAND","18.718","0.0316232532105507822"
"02/05/08","C0167","SI159880","0036547-0014","Earring Omega","1","PAIR","1,118.86","1,118.86","750","WG","0","CUSTOM","WEB2005","A1693-AP999711933083","PO#290 UK","WER392","SOR039780","180000","12.47","","12.47","01/04/08","MKS BRAND","12.16684","0.0316232532105507822"
"02/05/08","C0167","SI159880","0036547-0014","Earring Omega","1","PAIR","1,118.86","1,118.86","750","WG","0","CUSTOM","WEB2005","A1693-AP999711933083","PO#290 UK","WER392","SOR039780","190000","12.47","","12.47","01/04/08","MKS BRAND","12.79684","0.0316232532105507822"
"02/05/08","C0001","SI159855","0036780-0005","Ring ladies","1","PCS","96.2","96.2","750","WG","0","VOLUME","CL 2006-1","09789-LP000711433000","EB037991","0089716-0005","SOR039743","100000","3.55","211000421373","3.55008","27/03/08","CLASSIC","3.55008","0.0203139314973602046"
"02/05/08","C0001","SI159865","0037006-0003","Ring ladies bl. topaz treat.","1","PCS","95.3","95.3","750","WG","0","VOLUME","CL 2006-1","10014-LP007711333000","EB038096/Sample","0089823-0004","SOR039843","50000","4.36","211000422184","4.35852","07/04/08","CLASSIC","4.35852","0.0203582647429463702"
"02/05/08","C0167","SI159880","0037270-0013","Drop earring Haematite","1","PAIR","535.3","535.3","750","WG","0","CUSTOM","WEB2005","A1947-BP101711933091","PO#290 UK","WER379","SOR039780","310000","6.19","","6.19","01/04/08","MKS BRAND","6.00008","0.0316232532105507822"
"02/05/08","C0167","SI159880","0037270-0024","Drop earring","1","PAIR","535.3","535.3","750","WG","0","CUSTOM","WEB2005","A1947-BP995711933091","PO#290 UK","WER379","SOR039780","210000","6.19","","6.19","01/04/08","MKS BRAND","5.73016","0.0316232532105507822"
"02/05/08","C0167","SI159880","0037270-0024","Drop earring","1","PAIR","535.3","535.3","750","WG","0","CUSTOM","WEB2005","A1947-BP995711933091","PO#290 UK","WER379","SOR039780","220000","6.19","","6.19","01/04/08","MKS BRAND","5.60016","0.0316232532105507822"
"02/05/08","C0167","SI159880","0037619-0009","Pendant Haematite","1","PCS","278.68","278.68","750","WG","0","CUSTOM","WEB2006","A2061-GP101711933000","PO#290 UK","WP330","SOR039780","300000","3.41","","3.41","01/04/08","MKS BRAND","2.7261","0.0316232532105507822"
"02/05/08","C0167","SI159880","0037619-0027","Pendant","1","PCS","278.67","278.67","750","WG","0","CUSTOM","WEB2006","A2061-GP995711933000","PO#290 UK","WP330","SOR039780","110000","3.41","","3.41","01/04/08","MKS BRAND","2.4922","0.0316232532105507822"
"02/05/08","C0167","SI159880","0037619-0027","Pendant","1","PCS","278.67","278.67","750","WG","0","CUSTOM","WEB2006","A2061-GP995711933000","PO#290 UK","WP330","SOR039780","120000","3.41","","3.41","01/04/08","MKS BRAND","2.5822","0.0316232532105507822"
"02/05/08","C0167","SI159880","0037772-0021","Pendant Chrysolemon","1","PCS","305.01","305.01","750","YG","0","CUSTOM","WEB2006","A2076-GP133723933000","PO#290 UK","WP313","SOR039780","242500","2.98","","2.98444444444444444","01/04/08","MKS BRAND","2.97646","0.0316232532105507822"
"02/05/08","C0167","SI159880","0037774-0018","Pendant Pink Opal","1","PCS","266.11","266.11","750","WG","0","CUSTOM","WEB2006","A2078-GP078713933000","PO#290 UK","WP314","SOR039780","270000","2.21","","2.21","01/04/08","MKS BRAND","2.27694","0.0316232532105507822"
"02/05/08","C0167","SI159880","0037775-0016","Drop earring Pink Opal","1","PAIR","569.77","569.77","750","WG","0","CUSTOM","WEB2006","A2079-BP078713933091","PO#290 UK","WER396","SOR039780","290000","5.83","","5.83","01/04/08","MKS BRAND","5.5502","0.0316232532105507822"
"02/05/08","C0167","SI159880","0037776-0010","Drop earring garnet","1","PAIR","1,313.55","1,313.55","750","WG","0","CUSTOM","WEB2006","A2080-BP016711933091","PO#290 UK","WER395","SOR039780","40000","15.34","","15.34","01/04/08","MKS BRAND","14.1108","0.0316232532105507822"
"02/05/08","C0197","SI159888","0037780-0002","RING-18WG DIA PAVEE CIRCLE","1","PCS","505.15","505.15","750","WG","0","CUSTOM","MKS-BKK06","A2084-LP000711D33000","PO#151729","1802555","SOR039433","10000","7.71","","7.70810126582278481","27/02/08","MKS BRAND","7.4149","0.0316232532105507822"
"02/05/08","C0197","SI159888","0037780-0002","RING-18WG DIA PAVEE CIRCLE","1","PCS","505.15","505.15","750","WG","0","CUSTOM","MKS-BKK06","A2084-LP000711D33000","PO#151729","1802555","SOR039433","20000","7.71","","7.70810126582278481","27/02/08","MKS BRAND","6.7549","0.0316232532105507822"
"02/05/08","C0197","SI159888","0037780-0002","RING-18WG DIA PAVEE CIRCLE","1","PCS","505.15","505.15","750","WG","0","CUSTOM","MKS-BKK06","A2084-LP000711D33000","PO#151729","1802555","SOR039433","30000","7.71","","7.70810126582278481","27/02/08","MKS BRAND","7.4049","0.0316232532105507822"
"02/05/08","C0197","SI159888","0037780-0002","RING-18WG DIA PAVEE CIRCLE","2","PCS","505.15","1,010.3","750","WG","0","CUSTOM","MKS-BKK06","A2084-LP000711D33000","PO#151729","1802555","SOR039433","40000","7.71","","7.70810126582278481","27/02/08","MKS BRAND","6.5899","0.0316232532105507822"
"02/05/08","C0197","SI159887","0037781-0002","EARR-18WG DIA PAVE CRCL","10","PAIR","715.05","7,150.5","750","WG","0","CUSTOM","MKS-BKK06","A2085-CP000711D33031","PO#151817","1803467","SOR039466","40000","8.65","","8.64740506329113924","29/02/08","MKS BRAND","8.08695555555555556","0.0316232532105507822"
"02/05/08","C0001","SI159878","0037883-0006","Ring ladies fwp creme","1","PCS","107.8","107.8","750","RG/WG","0","VOLUME","CL 2006-3","10541-LP040781333000","EB038157/Sample","0090373-0006","SOR039893","180000","5.39","211000422848","5.3922","09/04/08","CLASSIC","5.3922","0.0203582647429463702"
"02/05/08","C0001","SI159855","0038148-0003","Ring ladies","1","PCS","97.5","97.5","750","WG","0","VOLUME","CL 2006-3","10736-LP000711433000","EB037991","0090491-0004","SOR039743","110000","4.06","211000421374","4.0642","27/03/08","CLASSIC","4.0642","0.0203139314973602046"
"02/05/08","C0001","SI159855","0038148-0003","Ring ladies","1","PCS","99.8","99.8","750","WG","0","VOLUME","CL 2006-3","10736-LP000711433000","EB037991","0090491-0004","SOR039743","120000","4.2","211000421375","4.2042","27/03/08","CLASSIC","4.2042","0.0203139314973602046"
"02/05/08","C0001","SI159855","0038240-0005","Ring ladies","1","PCS","65.6","65.6","750","YG/WG","0","VOLUME","CL 2006-3","10829-LP000741433000","EB037991","0090589-0006","SOR039743","130000","2.63","211000421376","2.63","27/03/08","CLASSIC","2.63","0.0203139314973602046"
"02/05/08","C0001","SI159878","0038495-0015","Ring ladies bl. topaz treat.","1","PCS","145.1","145.1","750","WG","0","VOLUME","CL 2007-1","10974-LP007711333000","EB038157/Sample","0090788-0015","SOR039893","120000","4.92","211000422842","4.92442","09/04/08","CLASSIC","4.92442","0.0203582647429463702"
"02/05/08","C0197","SI159887","0038550-0002","EARR-18WG DIA DOT MINI ONO","5","PAIR","416.48","2,082.4","750","WG","0","CUSTOM","MKS-BKK06","A2256-CP000711D33031","PO#151817","1803950","SOR039466","50000","4.65","","4.65","29/02/08","MKS BRAND","4.57631428571428572","0.0316232532105507822"
"02/05/08","C0001","SI159855","0038644-0003","Ring ladies","2","PCS","122.8","245.6","750","YG/WG","0","VOLUME","CL 2007-1","11065-LP000741433000","EB037991","0090882-0004","SOR039743","170000","5.33","211000421380","5.33442","27/03/08","CLASSIC","5.33442","0.0203139314973602046"
"02/05/08","C0001","SI159855","0038736-0003","Drop earring","1","PAIR","93.2","93.2","750","RG/WG","0","VOLUME","CL 2007-1","11176-BB000781433109","EB037991","0090917-0004","SOR039743","140000","4.19","211000421377","4.19344","27/03/08","CLASSIC","4.19344","0.0203139314973602046"
"02/05/08","C0001","SI159855","0038738-0003","Ring ladies","1","PCS","74.7","74.7","750","RG/WG","0","VOLUME","CL 2007-1","11178-LB000781433000","EB037991","0090919-0004","SOR039743","150000","3.26","211000421378","3.2622","27/03/08","CLASSIC","3.2622","0.0203139314973602046"
"02/05/08","C0001","SI159855","0038996-0003","Earring Creole","2","PAIR","86.5","173","750","WG","0","VOLUME","CL 2007-2","11375-EP000711433091","EB037991","0091268-0004","SOR039743","180000","3.53","211000421381","3.52728","27/03/08","CLASSIC","3.52728","0.0203139314973602046"
"02/05/08","C0001","SI159855","0038997-0003","Pendant","2","PCS","59.7","119.4","750","WG","0","VOLUME","CL 2007-2","11376-GP000711433000","EB037991","0091269-0004","SOR039743","190000","2.17","211000421382","2.1683","27/03/08","CLASSIC","2.1683","0.0203139314973602046"
"02/05/08","C0001","SI159863","0039458-0003","Drop earring","1","PAIR","94.6","94.6","585","RG/WG","0","VOLUME","CL 2007-2","11775-BP000581333109","EB038217/Sample","0091384-0003","SOR039948","20000","4.19","211000423791","4.1898","17/04/08","CLASSIC","4.1898","0.0203582647429463702"
"02/05/08","C0001","SI159857","0039567-0008","Ring ladies Smoky Quarz","1","PCS","104.6","104.6","750","YG","0","VOLUME","CL 2007-2","11792-LP054721333000","EB038157/Sample","0091401-0012","SOR039893","130000","5.17","211000422843","5.17008","09/04/08","CLASSIC","5.17008","0.0203139314973602046"
"02/05/08","C0010","SI159867","0039824-0003","Ring ladies","1","PCS","446","446","750","WG","0","CUSTOM","GLCOL2007","11907-LP000713333000","EB002996/Sample","0091485-0003","SOR039909","170000","21.43","241000023920","21.4276","09/04/08","GEORGLAUER","21.4276","0.0203582647429463702"
"02/05/08","C0001","SI159854","0039953-0003","Pendant","1","PCS","219.2","219.2","750","WG","0","CUSTOM","CL-DIV07-2","11944-GP000711333000","EB038158","0091478-0003","SOR039900","10000","9.51","211000422862","9.51096","09/04/08","MKS BRAND","9.51096","0.0203139314973602046"
"02/05/08","C0001","SI159865","0040325-0006","Drop earring fwp creme","1","PAIR","75","75","750","YG","0","VOLUME","CL 2007-3","12035-BP040721333031","EB038096/Sample","0091551-0009","SOR039843","90000","3.4","211000422188","3.40344","07/04/08","CLASSIC","3.40344","0.0203582647429463702"
"02/05/08","C0001","SI159865","0040327-0007","Ring ladies fwp creme","1","PCS","82.3","82.3","750","YG/WG","0","VOLUME","CL 2007-3","12037-LP040741333000","EB038096/Sample","0091553-0008","SOR039843","110000","3.76","211000422190","3.76364","07/04/08","CLASSIC","3.76364","0.0203582647429463702"
"02/05/08","C0197","SI159887","0040380-0002","NECK-18W 2CRCL INTRKLK HALE DI","5","PCS","270.8","1,354","750","WG","0","CUSTOM","MKS-BKK07","A2918-KP000711433035","PO#151817","1811230","SOR039466","130000","2.5","","2.5","29/02/08","MKS BRAND","5.55165714285714286","0.0316232532105507822"
"02/05/08","C0001","SI159878","0040574-0003","Pendant fwp creme","1","PCS","92.8","92.8","750","YG","0","VOLUME","CL 2007-3","12217-GP040721333000","EB038157/Sample","0091813-0004","SOR039893","150000","2.64","211000422845","2.6405","09/04/08","CLASSIC","2.6405","0.0203582647429463702"
"02/05/08","C0001","SI159857","0040575-0004","Ring ladies fwp creme","1","PCS","126.2","126.2","750","YG","0","VOLUME","CL 2007-3","12218-LP040721333000","EB038157/Sample","0091814-0005","SOR039893","160000","4.91","211000422846","4.9105","09/04/08","CLASSIC","4.9105","0.0203139314973602046"
"02/05/08","C0197","SI159887","0040592-0002","BRAC-SS WIDE W RIDGE CUFF","2","PCS","135.54","271.08","Silver","","0","CUSTOM","MKS-BKK07","A3048-RP000101000000","PO#151817","1804498","SOR039466","90000","84.08","","84.08","29/02/08","MKS BRAND","86.700625","0.0316232532105507822"
"02/05/08","C0197","SI159887","0040593-0002","RING-SS FOLDED RIDGE","10","PCS","27.45","274.5","Silver","","0","CUSTOM","MKS-BKK07","A3049-LP000101000000","PO#151817","1821197","SOR039466","170000","9.73","","9.73","29/02/08","MKS BRAND","9.543","0.0316232532105507822"
"02/05/08","C0197","SI159888","0040979-0003","RING-18Y 3 DIA SINGLE ROW BAR","1","PCS","197.77","197.77","750","YG","0","CUSTOM","MKS-BKK07","A3326-LP000727433000","PO#151729","1821169","SOR039433","120000","4.11","","3.02","27/02/08","MKS BRAND","3.95922","0.0316232532105507822"
"02/05/08","C0001","SI159857","0041712-0007","Earring Creole","1","PAIR","119.2","119.2","750","YG/WG","0","VOLUME","CL 2008-1","12601-EB000741333091","EB038157/Sample","0092090-0007","SOR039893","190000","5.74","211000422849","5.7392","09/04/08","CLASSIC","5.7392","0.0203139314973602046"
"02/05/08","C0001","SI159878","0041714-0012","Ring ladies","1","PCS","102.6","102.6","750","YG/WG","0","VOLUME","CL 2008-1","12603-LB000741333000","EB038157/Sample","0092092-0008","SOR039893","210000","4.88","211000422851","4.87948","09/04/08","CLASSIC","4.87948","0.0203582647429463702"
"02/05/08","C0001","SI159865","0041933-0014","Ring ladies blue sapphire","1","PCS","104","104","750","WG","0","VOLUME","CL 2008-1","12788-LP002711333000","EB038096/Sample","0092261-0028","SOR039843","80000","4.15","211000422187","4.1518","07/04/08","CLASSIC","4.1518","0.0203582647429463702"
"02/05/08","C0001","SI159864","0041966-0002","Ring ladies","1","PCS","301.5","301.5","750","YG/WG","0","VOLUME","EX 2008-1","12810-LP000741383000","EB038085/Sample","0092279-0002","SOR039831","110000","7.15","211000422097","7.14952","04/04/08","EXCLUSIVE","7.14952","0.0203582647429463702"
"02/05/08","C0001","SI159864","0041966-0002","Ring ladies","1","PCS","300.1","300.1","750","YG/WG","0","VOLUME","EX 2008-1","12810-LP000741383000","EB038085/Sample","0092279-0002","SOR039831","120000","7.06","211000422098","7.05952","04/04/08","EXCLUSIVE","7.05952","0.0203582647429463702"
"02/05/08","C0001","SI159864","0041966-0002","Ring ladies","1","PCS","299.5","299.5","750","YG/WG","0","VOLUME","EX 2008-1","12810-LP000741383000","EB038085/Sample","0092279-0002","SOR039831","130000","7.02","211000422099","7.01952","04/04/08","EXCLUSIVE","7.01952","0.0203582647429463702"
"02/05/08","C0001","SI159861","0042210-0002","Pendant fwp creme","2","PCS","40.7","81.4","585","RG","0","VOLUME","CL 2008-2","12827-GP040531433000","EB038145/Sample","0092473-0002","SOR039884","20000","1.62","211000422699","1.6198","09/04/08","CLASSIC","1.6198","0.0203582647429463702"
"02/05/08","C0001","SI159864","0042421-0002","Ring ladies","1","PCS","354.4","354.4","750","WG","0","VOLUME","EX 2008-2","12968-LP000711383000","EB038085/Sample","0092598-0002","SOR039831","60000","10.48","211000422092","10.48","04/04/08","EXCLUSIVE","10.48","0.0203582647429463702"
